2025-05-12T19:05:06.620474+0800 INFO Individual Scores:
2025-05-12T19:05:07.200292+0800 INFO Choice 863: nan
2025-05-12T19:05:07.201292+0800 INFO Choice 864: nan
2025-05-12T19:05:07.201292+0800 INFO Choice 865: nan
2025-05-12T19:05:07.201292+0800 INFO Choice 866: nan
2025-05-12T19:05:07.201292+0800 INFO Choice 867: nan
2025-05-12T19:05:07.201292+0800 INFO Choice 868: nan
2025-05-12T19:05:07.201292+0800 INFO Choice 869: nan
2025-05-12T19:05:07.202291+0800 INFO Choice 870: nan
2025-05-12T19:05:07.202291+0800 INFO Choice 871: nan
2025-05-12T19:05:07.202291+0800 INFO Choice 872: nan
2025-05-12T19:05:07.202291+0800 INFO Choice 873: nan
2025-05-12T19:05:07.202291+0800 INFO Choice 874: nan
2025-05-12T19:05:07.203289+0800 INFO Choice 875: nan
2025-05-12T19:05:07.203289+0800 INFO Choice 876: nan
2025-05-12T19:05:07.203289+0800 INFO Choice 877: nan
2025-05-12T19:05:07.203289+0800 INFO Choice 878: nan
2025-05-12T19:05:07.204294+0800 INFO Choice 879: nan
2025-05-12T19:05:07.204294+0800 INFO Choice 880: nan
2025-05-12T19:05:07.204294+0800 INFO Choice 881: nan
2025-05-12T19:05:07.204294+0800 INFO Choice 882: nan
2025-05-12T19:05:07.205350+0800 INFO Choice 883: nan
2025-05-12T19:05:07.205350+0800 INFO Choice 884: nan
2025-05-12T19:05:07.206294+0800 INFO Choice 885: nan
2025-05-12T19:05:07.206294+0800 INFO Choice 886: nan
2025-05-12T19:05:07.206294+0800 INFO Choice 887: nan
2025-05-12T19:05:07.206294+0800 INFO Choice 888: nan
2025-05-12T19:05:07.207294+0800 INFO Choice 889: nan
2025-05-12T19:05:07.207294+0800 INFO Choice 890: nan
2025-05-12T19:05:07.207294+0800 INFO Choice 891: nan
2025-05-12T19:05:07.207294+0800 INFO Choice 892: nan
2025-05-12T19:05:07.208294+0800 INFO Choice 893: nan
2025-05-12T19:05:07.208294+0800 INFO Choice 894: nan
2025-05-12T19:05:07.208294+0800 INFO Choice 895: nan
2025-05-12T19:05:07.208294+0800 INFO Choice 896: nan
2025-05-12T19:05:07.209304+0800 INFO Choice 897: nan
2025-05-12T19:05:07.209304+0800 INFO Choice 898: nan
2025-05-12T19:05:07.209304+0800 INFO Choice 899: nan
2025-05-12T19:05:07.209304+0800 INFO Choice 900: nan
2025-05-12T19:05:07.210303+0800 INFO Choice 901: nan
2025-05-12T19:05:07.210303+0800 INFO Choice 902: nan
2025-05-12T19:05:07.210303+0800 INFO Choice 903: nan
2025-05-12T19:05:07.211304+0800 INFO Choice 904: nan
2025-05-12T19:05:07.211304+0800 INFO Choice 905: nan
2025-05-12T19:05:07.211304+0800 INFO Choice 906: nan
2025-05-12T19:05:07.211304+0800 INFO Choice 907: nan
2025-05-12T19:05:07.211304+0800 INFO Choice 908: nan
2025-05-12T19:05:07.211304+0800 INFO Choice 909: nan
2025-05-12T19:05:07.212301+0800 INFO Choice 910: nan
2025-05-12T19:05:07.212301+0800 INFO Choice 911: nan
2025-05-12T19:05:07.212301+0800 INFO Choice 912: nan
2025-05-12T19:05:07.212301+0800 INFO Choice 913: nan
2025-05-12T19:05:07.212301+0800 INFO Choice 914: nan
2025-05-12T19:05:07.213303+0800 INFO Choice 915: nan
2025-05-12T19:05:07.213303+0800 INFO Choice 916: nan
2025-05-12T19:05:07.213303+0800 INFO Choice 917: nan
2025-05-12T19:05:07.213303+0800 INFO Choice 918: nan
2025-05-12T19:05:07.214302+0800 INFO Choice 919: nan
2025-05-12T19:05:07.214302+0800 INFO Choice 920: nan
2025-05-12T19:05:07.214302+0800 INFO Choice 921: nan
2025-05-12T19:05:07.215301+0800 INFO Choice 922: nan
2025-05-12T19:05:07.215301+0800 INFO Choice 923: nan
2025-05-12T19:05:07.215301+0800 INFO Choice 924: nan
2025-05-12T19:05:07.215301+0800 INFO Choice 925: nan
2025-05-12T19:05:07.216302+0800 INFO Choice 926: nan
2025-05-12T19:05:07.216302+0800 INFO Choice 927: nan
2025-05-12T19:05:07.216302+0800 INFO Choice 928: nan
2025-05-12T19:05:07.217303+0800 INFO Choice 929: nan
2025-05-12T19:05:07.217303+0800 INFO Choice 930: nan
2025-05-12T19:05:07.217303+0800 INFO Choice 931: nan
2025-05-12T19:05:07.218300+0800 INFO Choice 932: nan
2025-05-12T19:05:07.218300+0800 INFO Choice 933: nan
2025-05-12T19:05:07.218300+0800 INFO Choice 934: nan
2025-05-12T19:05:07.218300+0800 INFO Choice 935: nan
2025-05-12T19:05:07.219306+0800 INFO Choice 936: nan
2025-05-12T19:05:07.219306+0800 INFO Choice 937: nan
2025-05-12T19:05:07.219306+0800 INFO Choice 938: nan
2025-05-12T19:05:07.219306+0800 INFO Choice 939: nan
2025-05-12T19:05:07.219306+0800 INFO Choice 940: nan
2025-05-12T19:05:07.219306+0800 INFO Choice 941: nan
2025-05-12T19:05:07.220305+0800 INFO Choice 942: nan
2025-05-12T19:05:07.220305+0800 INFO Choice 943: nan
2025-05-12T19:05:07.220305+0800 INFO Choice 944: nan
2025-05-12T19:05:07.220305+0800 INFO Choice 945: nan
2025-05-12T19:05:07.221305+0800 INFO Choice 946: nan
2025-05-12T19:05:07.221305+0800 INFO Choice 947: nan
2025-05-12T19:05:07.221305+0800 INFO Choice 948: nan
2025-05-12T19:05:07.222309+0800 INFO Choice 949: nan
2025-05-12T19:05:07.222309+0800 INFO Choice 950: nan
2025-05-12T19:05:07.222309+0800 INFO Choice 951: nan
2025-05-12T19:05:07.222309+0800 INFO Choice 952: nan
2025-05-12T19:05:07.222309+0800 INFO Choice 953: nan
2025-05-12T19:05:07.223308+0800 INFO Choice 954: nan
2025-05-12T19:05:07.223308+0800 INFO Choice 955: nan
2025-05-12T19:05:07.223308+0800 INFO Choice 956: nan
2025-05-12T19:05:07.224308+0800 INFO Choice 957: nan
2025-05-12T19:05:07.224308+0800 INFO Choice 958: nan
2025-05-12T19:05:07.224308+0800 INFO Choice 959: nan
2025-05-12T19:05:07.225308+0800 INFO Choice 960: nan
2025-05-12T19:05:07.225308+0800 INFO Choice 961: nan
2025-05-12T19:05:07.225308+0800 INFO Choice 962: nan
2025-05-12T19:05:07.225308+0800 INFO Choice 963: nan
2025-05-12T19:05:07.225308+0800 INFO Choice 964: nan
2025-05-12T19:05:07.226763+0800 INFO Choice 965: nan
2025-05-12T19:05:07.226763+0800 INFO Choice 966: nan
2025-05-12T19:05:07.226763+0800 INFO Choice 967: nan
2025-05-12T19:05:07.226763+0800 INFO Choice 968: nan
2025-05-12T19:05:07.226763+0800 INFO Choice 969: nan
2025-05-12T19:05:07.228270+0800 INFO Choice 970: nan
2025-05-12T19:05:07.228270+0800 INFO Choice 971: nan
2025-05-12T19:05:07.228270+0800 INFO Choice 972: nan
2025-05-12T19:05:07.228270+0800 INFO Choice 973: nan
2025-05-12T19:05:07.228270+0800 INFO Choice 974: nan
2025-05-12T19:05:07.229277+0800 INFO Choice 975: nan
2025-05-12T19:05:07.229277+0800 INFO Choice 976: nan
2025-05-12T19:05:07.229277+0800 INFO Choice 977: nan
2025-05-12T19:05:07.229277+0800 INFO Choice 978: nan
2025-05-12T19:05:07.229277+0800 INFO Choice 979: nan
2025-05-12T19:05:07.230277+0800 INFO Choice 980: nan
2025-05-12T19:05:07.230277+0800 INFO Choice 981: nan
2025-05-12T19:05:07.230277+0800 INFO Choice 982: nan
2025-05-12T19:05:07.231276+0800 INFO Choice 983: nan
2025-05-12T19:05:07.231276+0800 INFO Choice 984: nan
2025-05-12T19:05:07.231276+0800 INFO Choice 985: nan
2025-05-12T19:05:07.232278+0800 INFO Choice 986: nan
2025-05-12T19:05:07.232278+0800 INFO Choice 987: nan
2025-05-12T19:05:07.232278+0800 INFO Choice 988: nan
2025-05-12T19:05:07.233277+0800 INFO Choice 989: nan
2025-05-12T19:05:07.233277+0800 INFO Choice 990: nan
2025-05-12T19:05:07.233277+0800 INFO Choice 991: nan
2025-05-12T19:05:07.234277+0800 INFO Choice 992: nan
2025-05-12T19:05:07.234277+0800 INFO Choice 993: nan
2025-05-12T19:05:07.234277+0800 INFO Choice 994: nan
2025-05-12T19:05:07.234277+0800 INFO Choice 995: nan
2025-05-12T19:05:07.234277+0800 INFO Choice 996: nan
2025-05-12T19:05:07.235308+0800 INFO Choice 997: nan
2025-05-12T19:05:07.235308+0800 INFO Choice 998: nan
2025-05-12T19:05:07.235308+0800 INFO Choice 999: nan
2025-05-12T19:05:07.235308+0800 INFO Choice 1000: nan
2025-05-12T19:05:07.236278+0800 INFO Best Choice: Choice 1 with Score: nan
2025-05-12T20:57:52.697953+0800 INFO 列名: ['m00', 'm01', 'm02', 'm03', 'm04', 'm05', 'm10', 'm11', 'm12', 'm13', 'm14', 'm15', 'm20', 'm21', 'm22', 'm23', 'm24', 'm25', 'm30', 'm31', 'm32', 'm33', 'm34', 'm35', 'm40', 'm41', 'm42', 'm43', 'm44', 'm45', 'm50', 'm51', 'm52', 'm53', 'm54', 'm55']
2025-05-12T20:57:52.714934+0800 INFO 数据: [[1.         8.         6.         ... 0.125      0.33333333 1.        ]
 [1.         9.         1.         ... 1.         0.14285714 1.        ]
 [1.         8.         7.         ... 0.25       0.5        1.        ]
 ...
 [1.         1.         1.         ... 0.33333333 0.33333333 1.        ]
 [1.         9.         5.         ... 0.14285714 0.5        1.        ]
 [1.         7.         8.         ... 0.16666667 0.33333333 1.        ]]
2025-05-12T20:58:18.067220+0800 INFO 列名: ['m00', 'm01', 'm02', 'm03', 'm04', 'm05', 'm10', 'm11', 'm12', 'm13', 'm14', 'm15', 'm20', 'm21', 'm22', 'm23', 'm24', 'm25', 'm30', 'm31', 'm32', 'm33', 'm34', 'm35', 'm40', 'm41', 'm42', 'm43', 'm44', 'm45', 'm50', 'm51', 'm52', 'm53', 'm54', 'm55']
2025-05-12T20:58:18.076302+0800 INFO 数据: 
[[1.         8.         6.         ... 0.125      0.33333333 1.        ]
 [1.         9.         1.         ... 1.         0.14285714 1.        ]
 [1.         8.         7.         ... 0.25       0.5        1.        ]
 ...
 [1.         1.         1.         ... 0.33333333 0.33333333 1.        ]
 [1.         9.         5.         ... 0.14285714 0.5        1.        ]
 [1.         7.         8.         ... 0.16666667 0.33333333 1.        ]]
2025-05-12T21:07:10.643055+0800 INFO 列名: ['m00', 'm01', 'm02', 'm03', 'm04', 'm05', 'm10', 'm11', 'm12', 'm13', 'm14', 'm15', 'm20', 'm21', 'm22', 'm23', 'm24', 'm25', 'm30', 'm31', 'm32', 'm33', 'm34', 'm35', 'm40', 'm41', 'm42', 'm43', 'm44', 'm45', 'm50', 'm51', 'm52', 'm53', 'm54', 'm55']
2025-05-12T21:07:10.726066+0800 INFO 数据: 
{'shape': (1000, 36), 'columns': ['m00', 'm01', 'm02', 'm03', 'm04', 'm05', 'm10', 'm11', 'm12', 'm13', 'm14', 'm15', 'm20', 'm21', 'm22', 'm23', 'm24', 'm25', 'm30', 'm31', 'm32', 'm33', 'm34', 'm35', 'm40', 'm41', 'm42', 'm43', 'm44', 'm45', 'm50', 'm51', 'm52', 'm53', 'm54', 'm55'], 'head': {'m00': {0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0}, 'm01': {0: 8.0, 1: 9.0, 2: 8.0, 3: 3.0, 4: 3.0}, 'm02': {0: 6.0, 1: 1.0, 2: 7.0, 3: 5.0, 4: 4.0}, 'm03': {0: 4.0, 1: 2.0, 2: 5.0, 3: 7.0, 4: 5.0}, 'm04': {0: 9.0, 1: 4.0, 2: 5.0, 3: 6.0, 4: 8.0}, 'm05': {0: 3.0, 1: 2.0, 2: 6.0, 3: 5.0, 4: 2.0}, 'm10': {0: 0.125, 1: 0.1111111111111111, 2: 0.125, 3: 0.3333333333333333, 4: 0.3333333333333333}, 'm11': {0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0}, 'm12': {0: 1.0, 1: 2.0, 2: 6.0, 3: 4.0, 4: 9.0}, 'm13': {0: 2.0, 1: 4.0, 2: 6.0, 3: 1.0, 4: 5.0}, 'm14': {0: 1.0, 1: 9.0, 2: 9.0, 3: 3.0, 4: 1.0}, 'm15': {0: 9.0, 1: 6.0, 2: 1.0, 3: 7.0, 4: 4.0}, 'm20': {0: 0.1666666666666666, 1: 1.0, 2: 0.1428571428571428, 3: 0.2, 4: 0.25}, 'm21': {0: 1.0, 1: 0.5, 2: 0.1666666666666666, 3: 0.25, 4: 0.1111111111111111}, 'm22': {0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0}, 'm23': {0: 1.0, 1: 6.0, 2: 7.0, 3: 2.0, 4: 6.0}, 'm24': {0: 9.0, 1: 2.0, 2: 7.0, 3: 2.0, 4: 9.0}, 'm25': {0: 1.0, 1: 9.0, 2: 8.0, 3: 5.0, 4: 3.0}, 'm30': {0: 0.25, 1: 0.5, 2: 0.2, 3: 0.1428571428571428, 4: 0.2}, 'm31': {0: 0.5, 1: 0.25, 2: 0.1666666666666666, 3: 1.0, 4: 0.2}, 'm32': {0: 1.0, 1: 0.1666666666666666, 2: 0.1428571428571428, 3: 0.5, 4: 0.1666666666666666}, 'm33': {0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0}, 'm34': {0: 9.0, 1: 5.0, 2: 4.0, 3: 7.0, 4: 8.0}, 'm35': {0: 8.0, 1: 1.0, 2: 4.0, 3: 1.0, 4: 7.0}, 'm40': {0: 0.1111111111111111, 1: 0.25, 2: 0.2, 3: 0.1666666666666666, 4: 0.125}, 'm41': {0: 1.0, 1: 0.1111111111111111, 2: 0.1111111111111111, 3: 0.3333333333333333, 4: 1.0}, 'm42': {0: 0.1111111111111111, 1: 0.5, 2: 0.1428571428571428, 3: 0.5, 4: 0.1111111111111111}, 'm43': {0: 0.1111111111111111, 1: 0.2, 2: 0.25, 3: 0.1428571428571428, 4: 0.125}, 'm44': {0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0}, 'm45': {0: 3.0, 1: 7.0, 2: 2.0, 3: 9.0, 4: 4.0}, 'm50': {0: 0.3333333333333333, 1: 0.5, 2: 0.1666666666666666, 3: 0.2, 4: 0.5}, 'm51': {0: 0.1111111111111111, 1: 0.1666666666666666, 2: 1.0, 3: 0.1428571428571428, 4: 0.25}, 'm52': {0: 1.0, 1: 0.1111111111111111, 2: 0.125, 3: 0.2, 4: 0.3333333333333333}, 'm53': {0: 0.125, 1: 1.0, 2: 0.25, 3: 1.0, 4: 0.1428571428571428}, 'm54': {0: 0.3333333333333333, 1: 0.1428571428571428, 2: 0.5, 3: 0.1111111111111111, 4: 0.25}, 'm55': {0: 1.0, 1: 1.0, 2: 1.0, 3: 1.0, 4: 1.0}}, 'describe': {'m00': {'count': 1000.0, 'mean': 1.0, 'std': 0.0, 'min': 1.0, '25%': 1.0, '50%': 1.0, '75%': 1.0, 'max': 1.0}, 'm01': {'count': 1000.0, 'mean': 5.047, 'std': 2.639272012649844, 'min': 1.0, '25%': 3.0, '50%': 5.0, '75%': 8.0, 'max': 9.0}, 'm02': {'count': 1000.0, 'mean': 5.02, 'std': 2.594288019925762, 'min': 1.0, '25%': 3.0, '50%': 5.0, '75%': 7.0, 'max': 9.0}, 'm03': {'count': 1000.0, 'mean': 4.935, 'std': 2.5340079313601596, 'min': 1.0, '25%': 3.0, '50%': 5.0, '75%': 7.0, 'max': 9.0}, 'm04': {'count': 1000.0, 'mean': 4.942, 'std': 2.5770675732850465, 'min': 1.0, '25%': 3.0, '50%': 5.0, '75%': 7.0, 'max': 9.0}, 'm05': {'count': 1000.0, 'mean': 4.906, 'std': 2.502284041715773, 'min': 1.0, '25%': 3.0, '50%': 5.0, '75%': 7.0, 'max': 9.0}, 'm10': {'count': 1000.0, 'mean': 0.3120365079365079, 'std': 0.26503436681212655, 'min': 0.1111111111111111, '25%': 0.125, '50%': 0.2, '75%': 0.3333333333333333, 'max': 1.0}, 'm11': {'count': 1000.0, 'mean': 1.0, 'std': 0.0, 'min': 1.0, '25%': 1.0, '50%': 1.0, '75%': 1.0, 'max': 1.0}, 'm12': {'count': 1000.0, 'mean': 5.183, 'std': 2.5799548769633875, 'min': 1.0, '25%': 3.0, '50%': 5.0, '75%': 7.0, 'max': 9.0}, 'm13': {'count': 1000.0, 'mean': 4.857, 'std': 2.6209579203833893, 'min': 1.0, '25%': 3.0, '50%': 5.0, '75%': 7.0, 'max': 9.0}, 'm14': {'count': 1000.0, 'mean': 4.906, 'std': 2.5721158177227905, 'min': 1.0, '25%': 3.0, '50%': 5.0, '75%': 7.0, 'max': 9.0}, 'm15': {'count': 1000.0, 'mean': 4.942, 'std': 2.550517818236356, 'min': 1.0, '25%': 3.0, '50%': 5.0, '75%': 7.0, 'max': 9.0}, 'm20': {'count': 1000.0, 'mean': 0.31471785714285716, 'std': 0.27096170485382703, 'min': 0.1111111111111111, '25%': 0.1428571428571428, '50%': 0.2, '75%': 0.3333333333333333, 'max': 1.0}, 'm21': {'count': 1000.0, 'mean': 0.29811587301587306, 'std': 0.25713813532893937, 'min': 0.1111111111111111, '25%': 0.1428571428571428, '50%': 0.2, '75%': 0.3333333333333333, 'max': 1.0}, 'm22': {'count': 1000.0, 'mean': 1.0, 'std': 0.0, 'min': 1.0, '25%': 1.0, '50%': 1.0, '75%': 1.0, 'max': 1.0}, 'm23': {'count': 1000.0, 'mean': 5.103, 'std': 2.6216911077135427, 'min': 1.0, '25%': 3.0, '50%': 5.0, '75%': 7.0, 'max': 9.0}, 'm24': {'count': 1000.0, 'mean': 4.948, 'std': 2.605779362510588, 'min': 1.0, '25%': 3.0, '50%': 5.0, '75%': 7.0, 'max': 9.0}, 'm25': {'count': 1000.0, 'mean': 5.027, 'std': 2.6101885150471573, 'min': 1.0, '25%': 3.0, '50%': 5.0, '75%': 7.0, 'max': 9.0}, 'm30': {'count': 1000.0, 'mean': 0.3112714285714286, 'std': 0.2581953338536005, 'min': 0.1111111111111111, '25%': 0.1428571428571428, '50%': 0.2, '75%': 0.3333333333333333, 'max': 1.0}, 'm31': {'count': 1000.0, 'mean': 0.33544880952380945, 'std': 0.2891942542874545, 'min': 0.1111111111111111, '25%': 0.1428571428571428, '50%': 0.2, '75%': 0.3333333333333333, 'max': 1.0}, 'm32': {'count': 1000.0, 'mean': 0.3143646825396826, 'std': 0.2780390005929424, 'min': 0.1111111111111111, '25%': 0.1428571428571428, '50%': 0.2, '75%': 0.3333333333333333, 'max': 1.0}, 'm33': {'count': 1000.0, 'mean': 1.0, 'std': 0.0, 'min': 1.0, '25%': 1.0, '50%': 1.0, '75%': 1.0, 'max': 1.0}, 'm34': {'count': 1000.0, 'mean': 5.021, 'std': 2.5902255245959314, 'min': 1.0, '25%': 3.0, '50%': 5.0, '75%': 7.0, 'max': 9.0}, 'm35': {'count': 1000.0, 'mean': 4.948, 'std': 2.6023197474691817, 'min': 1.0, '25%': 3.0, '50%': 5.0, '75%': 7.0, 'max': 9.0}, 'm40': {'count': 1000.0, 'mean': 0.3212396825396826, 'std': 0.2754666697472157, 'min': 0.1111111111111111, '25%': 0.1428571428571428, '50%': 0.2, '75%': 0.3333333333333333, 'max': 1.0}, 'm41': {'count': 1000.0, 'mean': 0.32378214285714285, 'std': 0.2775746496147078, 'min': 0.1111111111111111, '25%': 0.1428571428571428, '50%': 0.2, '75%': 0.3333333333333333, 'max': 1.0}, 'm42': {'count': 1000.0, 'mean': 0.31945, 'std': 0.2707761307430475, 'min': 0.1111111111111111, '25%': 0.1428571428571428, '50%': 0.2, '75%': 0.3333333333333333, 'max': 1.0}, 'm43': {'count': 1000.0, 'mean': 0.3136710317460318, 'std': 0.2692940038415143, 'min': 0.1111111111111111, '25%': 0.1428571428571428, '50%': 0.2, '75%': 0.3333333333333333, 'max': 1.0}, 'm44': {'count': 1000.0, 'mean': 1.0, 'std': 0.0, 'min': 1.0, '25%': 1.0, '50%': 1.0, '75%': 1.0, 'max': 1.0}, 'm45': {'count': 1000.0, 'mean': 4.879, 'std': 2.5994453477840453, 'min': 1.0, '25%': 3.0, '50%': 5.0, '75%': 7.0, 'max': 9.0}, 'm50': {'count': 1000.0, 'mean': 0.30750198412698415, 'std': 0.249600394968739, 'min': 0.1111111111111111, '25%': 0.1428571428571428, '50%': 0.2, '75%': 0.3333333333333333, 'max': 1.0}, 'm51': {'count': 1000.0, 'mean': 0.31879365079365085, 'std': 0.27431075731601195, 'min': 0.1111111111111111, '25%': 0.1428571428571428, '50%': 0.2, '75%': 0.3333333333333333, 'max': 1.0}, 'm52': {'count': 1000.0, 'mean': 0.31517619047619044, 'std': 0.2728365612075023, 'min': 0.1111111111111111, '25%': 0.1428571428571428, '50%': 0.2, '75%': 0.3333333333333333, 'max': 1.0}, 'm53': {'count': 1000.0, 'mean': 0.3223436507936508, 'std': 0.2769188935170156, 'min': 0.1111111111111111, '25%': 0.1428571428571428, '50%': 0.2, '75%': 0.3333333333333333, 'max': 1.0}, 'm54': {'count': 1000.0, 'mean': 0.3259507936507936, 'std': 0.27570496449584336, 'min': 0.1111111111111111, '25%': 0.1428571428571428, '50%': 0.2, '75%': 0.3333333333333333, 'max': 1.0}, 'm55': {'count': 1000.0, 'mean': 1.0, 'std': 0.0, 'min': 1.0, '25%': 1.0, '50%': 1.0, '75%': 1.0, 'max': 1.0}}}
2025-05-12T21:07:10.733093+0800 INFO 矩阵是否有效: False, 消息: 矩阵不是方阵
2025-05-12T21:37:08.008277+0800 INFO 列名: ['m00', 'm01', 'm02', 'm03', 'm04', 'm05', 'm10', 'm11', 'm12', 'm13', 'm14', 'm15', 'm20', 'm21', 'm22', 'm23', 'm24', 'm25', 'm30', 'm31', 'm32', 'm33', 'm34', 'm35', 'm40', 'm41', 'm42', 'm43', 'm44', 'm45', 'm50', 'm51', 'm52', 'm53', 'm54', 'm55']
2025-05-12T21:37:58.786919+0800 INFO 列名: ['m00', 'm01', 'm02', 'm03', 'm04', 'm05', 'm10', 'm11', 'm12', 'm13', 'm14', 'm15', 'm20', 'm21', 'm22', 'm23', 'm24', 'm25', 'm30', 'm31', 'm32', 'm33', 'm34', 'm35', 'm40', 'm41', 'm42', 'm43', 'm44', 'm45', 'm50', 'm51', 'm52', 'm53', 'm54', 'm55']
2025-05-12T21:37:58.787917+0800 INFO 数据: 
{'shape': (3, 3), 'values': [[1.0, 3.0, 5.0], [0.3333333333333333, 1.0, 2.0], [0.2, 0.5, 1.0]]}
2025-05-12T21:37:58.788918+0800 INFO 矩阵是否有效: True, 消息: 矩阵可以作为AHP的判断矩阵
2025-05-12T21:38:31.846179+0800 INFO 列名: ['m00', 'm01', 'm02', 'm03', 'm04', 'm05', 'm10', 'm11', 'm12', 'm13', 'm14', 'm15', 'm20', 'm21', 'm22', 'm23', 'm24', 'm25', 'm30', 'm31', 'm32', 'm33', 'm34', 'm35', 'm40', 'm41', 'm42', 'm43', 'm44', 'm45', 'm50', 'm51', 'm52', 'm53', 'm54', 'm55']
2025-05-12T21:38:31.846179+0800 INFO 数据: 
{'shape': (3, 3), 'values': [[1.0, 3.0, 5.0], [0.3333333333333333, 1.0, 2.0], [0.2, 0.5, 1.0]]}
2025-05-12T21:38:31.847174+0800 INFO 矩阵是否有效: True, 消息: 矩阵可以作为AHP的判断矩阵
